# CREATED BY GENE DIAGNOSTICS TOOL on Wed Jul 11 15:39:08 2018
# diag: fluxspectra, run(s): act, time window: 0-568.01509(320 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xstcs025/ITGa/scanomn0omt3/
# normalization: L_ref=5.508m
#
# Q*dVdx =   3.8427E+02 MW
# G*dVdx =  -4.7206E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  7.5402E-01 -1.0044E-12  1.5324E-02
  7.6213E-01  3.7774E-14  1.5200E-02
  7.7024E-01  2.4725E-13  1.4615E-02
  7.7835E-01  4.0378E-14  1.4479E-02
  7.8646E-01  5.8344E-13  1.4309E-02
  7.9456E-01  7.6846E-14  1.3926E-02
  8.0267E-01  1.3920E-12  1.3473E-02
  8.1078E-01  2.7461E-13  1.3149E-02
  8.1889E-01  4.8545E-13  1.3016E-02
  8.2699E-01  9.3862E-14  1.2893E-02
  8.3510E-01 -6.5752E-14  1.2192E-02
  8.4321E-01 -9.3511E-15  1.2281E-02
  8.5132E-01  1.6119E-12  1.1872E-02
  8.5943E-01  4.5173E-13  1.1731E-02
  8.6753E-01  9.4953E-14  1.1305E-02
  8.7564E-01 -5.4303E-13  1.1189E-02
  8.8375E-01  2.8826E-13  1.0956E-02
  8.9186E-01  6.9398E-13  1.0538E-02
  8.9996E-01 -7.7426E-13  1.0395E-02
  9.0807E-01  8.5286E-13  1.0165E-02
  9.1618E-01  2.0455E-13  1.0066E-02
  9.2429E-01  2.5749E-13  1.0003E-02
  9.3240E-01 -2.3591E-13  9.6725E-03
  9.4050E-01 -3.6133E-13  9.4123E-03
  9.4861E-01  3.3890E-13  9.2951E-03
  9.5672E-01 -6.0664E-13  8.9324E-03
  9.6483E-01  6.8241E-13  8.9230E-03
  9.7293E-01  3.2431E-13  8.7269E-03
  9.8104E-01  6.5510E-15  8.5854E-03
  9.8915E-01 -6.3015E-13  8.3796E-03
  9.9726E-01 -3.1298E-13  8.2149E-03
  1.0054E+00  3.3581E-13  8.0202E-03
  1.0135E+00 -1.2649E-12  7.9361E-03
  1.0216E+00 -6.6570E-13  7.7892E-03
  1.0297E+00  2.5546E-13  7.6732E-03
  1.0378E+00  2.2982E-13  7.4689E-03
  1.0459E+00  6.4631E-13  7.2800E-03
  1.0540E+00 -6.1789E-14  7.1315E-03
  1.0621E+00  6.4635E-13  7.1292E-03
  1.0702E+00  3.1366E-13  6.9560E-03
  1.0783E+00 -8.8553E-13  6.9400E-03
  1.0864E+00  7.6008E-13  6.6525E-03
  1.0946E+00  4.5400E-13  6.6365E-03
  1.1027E+00 -1.5541E-14  6.4409E-03
  1.1108E+00 -6.4501E-13  6.4300E-03
  1.1189E+00 -7.2245E-13  6.3192E-03
  1.1270E+00 -1.7675E-13  6.1492E-03
  1.1351E+00  1.1435E-13  6.0639E-03
  1.1432E+00  2.3372E-13  6.0163E-03
  1.1513E+00 -6.2334E-13  5.9014E-03
  1.1594E+00  5.8253E-15  5.7664E-03
  1.1675E+00  2.3631E-13  5.6895E-03
  1.1756E+00 -8.8642E-14  5.5743E-03
  1.1837E+00  6.4929E-13  5.4714E-03
  1.1918E+00 -1.4056E-13  5.4013E-03
  1.2000E+00 -1.1258E-13  5.3504E-03
  1.2081E+00  2.5417E-13  5.2233E-03
  1.2162E+00  1.9953E-13  5.1454E-03
  1.2243E+00 -3.9597E-13  5.1229E-03
  1.2324E+00 -2.7065E-13  4.9719E-03
  1.2405E+00  4.1420E-13  4.9451E-03
  1.2486E+00  2.9519E-13  4.8294E-03
  1.2567E+00 -2.5778E-13  4.7521E-03
  1.2648E+00  5.8278E-13  4.6674E-03
  1.2729E+00  4.6606E-13  4.6082E-03
  1.2810E+00  1.2349E-13  4.5469E-03
  1.2891E+00  6.2772E-13  4.4841E-03
  1.2972E+00  1.1181E-14  4.3823E-03
  1.3054E+00  3.1039E-13  4.3307E-03
  1.3135E+00  2.2570E-13  4.2790E-03
  1.3216E+00 -3.3218E-13  4.2717E-03
  1.3297E+00 -2.7562E-13  4.2030E-03
  1.3378E+00 -1.7610E-13  4.0953E-03
  1.3459E+00  1.1308E-13  4.0652E-03
  1.3540E+00  2.2629E-13  4.0143E-03
  1.3621E+00  7.4693E-14  3.9536E-03
  1.3702E+00 -1.3500E-13  3.8936E-03
  1.3783E+00  1.2727E-13  3.8038E-03
  1.3864E+00 -8.9244E-14  3.8109E-03
  1.3945E+00  2.1705E-13  3.7557E-03
  1.4026E+00 -2.3250E-14  3.7217E-03
  1.4108E+00  2.9973E-13  3.6819E-03
  1.4189E+00 -1.3924E-13  3.6401E-03
  1.4270E+00 -3.7830E-14  3.5968E-03
  1.4351E+00 -2.8561E-13  3.5557E-03
  1.4432E+00 -9.0608E-14  3.4855E-03
  1.4513E+00 -2.1609E-13  3.4628E-03
  1.4594E+00  2.1288E-13  3.3866E-03
  1.4675E+00  1.1428E-13  3.4264E-03
  1.4756E+00  2.5013E-13  3.3003E-03
  1.4837E+00 -2.0079E-13  3.3039E-03
  1.4918E+00 -3.2989E-13  3.2750E-03
  1.4999E+00  2.3946E-13  3.2253E-03
  1.5080E+00 -9.7713E-14  3.2168E-03
  1.5162E+00  3.4667E-13  3.1828E-03
  1.5243E+00 -7.7833E-15  3.1631E-03
  1.5324E+00  4.9198E-14  3.1306E-03
  1.5405E+00  7.6844E-14  3.1480E-03
  1.5486E+00  3.2036E-14  3.1492E-03
  1.5567E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -1.9023E-13  8.3792E-02
  1.0000E-01  1.2752E-12  2.1768E-01
  1.5000E-01 -1.4462E-12  3.4593E-01
  2.0000E-01  3.2219E-13  4.4973E-01
  2.5000E-01 -4.0153E-12  5.6139E-01
  3.0000E-01 -3.7117E-12  6.5299E-01
  3.5000E-01  8.0942E-12  7.4418E-01
  4.0000E-01 -4.8701E-12  8.5498E-01
  4.5000E-01 -3.9681E-13  8.9932E-01
  5.0000E-01  1.2020E-11  8.4042E-01
  5.5000E-01 -5.7293E-13  8.2126E-01
  6.0000E-01 -7.9893E-12  7.2735E-01
  6.5000E-01  5.7036E-13  5.9386E-01
  7.0000E-01 -1.9961E-11  4.9671E-01
  7.5000E-01 -5.9669E-12  4.0629E-01
  8.0000E-01  5.3306E-13  3.0598E-01
  8.5000E-01 -3.6979E-14  2.3011E-01
  9.0000E-01  3.4145E-12  1.8197E-01
  9.5000E-01 -4.7468E-12  1.4940E-01
  1.0000E+00 -4.1366E-12  1.1928E-01
  1.0500E+00  3.8857E-12  9.8017E-02
  1.1000E+00 -4.0266E-12  8.2207E-02
  1.1500E+00  9.6907E-13  6.9636E-02
  1.2000E+00 -6.3286E-13  5.9945E-02
  1.2500E+00 -7.6301E-13  5.2672E-02
  1.3000E+00  9.0738E-13  4.6561E-02
  1.3500E+00  1.9992E-12  4.2241E-02
  1.4000E+00 -1.3609E-12  3.7889E-02
  1.4500E+00 -3.8284E-13  3.4614E-02
  1.5000E+00  1.6207E-12  3.2129E-02
  1.5500E+00  1.0027E-12  2.9536E-02
  1.6000E+00 -1.7598E-12  2.7480E-02
  1.6500E+00 -1.1213E-12  2.5872E-02
  1.7000E+00  1.2580E-12  2.4241E-02
  1.7500E+00  4.3133E-13  2.2931E-02
  1.8000E+00  1.1336E-13  2.1802E-02
  1.8500E+00  9.9403E-13  2.0741E-02
  1.9000E+00 -9.2987E-14  1.9846E-02
  1.9500E+00 -3.0585E-13  1.8954E-02
  2.0000E+00 -5.7581E-13  1.8318E-02
  2.0500E+00 -1.4705E-13  1.7630E-02
  2.1000E+00 -6.5333E-13  1.6983E-02
  2.1500E+00  4.9236E-13  1.6305E-02
  2.2000E+00  5.0028E-13  1.5725E-02
  2.2500E+00  1.5425E-12  1.5108E-02
  2.3000E+00  2.0371E-13  1.4606E-02
  2.3500E+00  5.5710E-13  1.4062E-02
  2.4000E+00 -2.9661E-13  1.3571E-02
  2.4500E+00 -7.1960E-13  1.3027E-02
  2.5000E+00  5.1080E-13  1.2460E-02
  2.5500E+00 -3.3562E-13  1.1890E-02
  2.6000E+00  1.0435E-13  1.1318E-02
  2.6500E+00  7.8065E-14  1.0711E-02
  2.7000E+00  4.0055E-13  1.0091E-02
  2.7500E+00 -1.7059E-13  9.5198E-03
  2.8000E+00 -2.7662E-13  8.9207E-03
  2.8500E+00 -2.7579E-13  8.4517E-03
  2.9000E+00 -9.0334E-13  7.9561E-03
  2.9500E+00  5.6388E-13  7.5643E-03
  3.0000E+00  9.9633E-14  7.1931E-03
  3.0500E+00  3.5718E-13  6.8352E-03
  3.1000E+00 -3.1279E-13  6.5453E-03
  3.1500E+00 -1.4278E-13  6.5161E-03
