# CREATED BY GENE DIAGNOSTICS TOOL on Wed Jul 11 16:47:12 2018
# diag: fluxspectra, run(s): act, time window: 0-7279.348(1727 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xstcs036/ITGa/scanomn0omt1/
# normalization: L_ref=5.508m
#
# Q*dVdx =   2.5202E+02 MW
# G*dVdx =  -4.0597E-11 MW/keV
#  kx         G_es,p      Q_es,p    
  7.0000E-01  2.7217E-14  2.0617E-01
  7.5000E-01  6.8643E-13  1.6612E-01
  8.0000E-01 -2.5687E-14  1.3614E-01
  8.5000E-01 -9.9098E-13  1.1066E-01
  9.0000E-01  4.8659E-13  9.1582E-02
  9.5000E-01 -4.5374E-13  7.6762E-02
  1.0000E+00  1.6506E-13  6.5159E-02
  1.0500E+00 -1.0809E-12  5.6338E-02
  1.1000E+00 -2.5488E-13  4.8576E-02
  1.1500E+00 -1.4416E-12  4.2823E-02
  1.2000E+00  7.0156E-13  3.7874E-02
  1.2500E+00  2.8093E-13  3.3702E-02
  1.3000E+00 -3.5071E-13  3.0304E-02
  1.3500E+00  5.1812E-13  2.7389E-02
  1.4000E+00  1.0165E-13  2.5224E-02
  1.4500E+00  8.0394E-13  2.3214E-02
  1.5000E+00  1.4285E-13  2.1621E-02
  1.5500E+00  4.5123E-13  2.0310E-02
  1.6000E+00  5.3649E-13  1.9240E-02
  1.6500E+00  6.1830E-13  1.8304E-02
  1.7000E+00 -2.1866E-13  1.7512E-02
  1.7500E+00  9.7025E-14  1.6965E-02
  1.8000E+00 -1.0629E-12  1.6320E-02
  1.8500E+00 -5.3984E-13  1.5905E-02
  1.9000E+00 -2.4617E-13  1.5505E-02
  1.9500E+00  4.8215E-13  1.5151E-02
  2.0000E+00  2.7579E-13  1.4796E-02
  2.0500E+00 -3.4196E-14  1.4494E-02
  2.1000E+00  1.5703E-13  1.4250E-02
  2.1500E+00  8.1616E-14  1.3901E-02
  2.2000E+00 -5.1873E-14  1.3558E-02
  2.2500E+00 -6.6094E-13  1.3281E-02
  2.3000E+00 -5.1280E-13  1.2974E-02
  2.3500E+00  1.8609E-13  1.2648E-02
  2.4000E+00  3.3414E-13  1.2353E-02
  2.4500E+00 -3.5748E-13  1.1928E-02
  2.5000E+00  7.0908E-14  1.1618E-02
  2.5500E+00 -2.3026E-13  1.1193E-02
  2.6000E+00 -8.8606E-14  1.0835E-02
  2.6500E+00 -1.5371E-13  1.0333E-02
  2.7000E+00 -2.8000E-13  9.8909E-03
  2.7500E+00 -7.0146E-14  9.4721E-03
  2.8000E+00  1.7039E-14  9.0318E-03
  2.8500E+00 -5.6286E-15  8.5737E-03
  2.9000E+00  3.5635E-13  8.1912E-03
  2.9500E+00 -1.6474E-13  7.8292E-03
  3.0000E+00 -2.5379E-13  7.4610E-03
  3.0500E+00  1.8817E-13  7.1075E-03
  3.1000E+00 -1.2052E-13  6.8010E-03
  3.1500E+00  1.4928E-13  6.5066E-03
