# CREATED BY GENE DIAGNOSTICS TOOL on Wed Jul 11 15:30:17 2018
# diag: fluxspectra, run(s): act, time window: 0-451.05109(169 steps), species: ions
# original data path: /r/c/cmor/IFERC/W7Xstcs025/ITGa/scanomn0omt2/
# normalization: L_ref=5.508m
#
# Q*dVdx =   1.2585E+02 MW
# G*dVdx =  -5.5687E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  1.6500E+00  5.6723E-13  7.3006E-03
  1.7000E+00 -1.9508E-13  6.8260E-03
  1.7500E+00  6.5364E-14  6.4082E-03
  1.8000E+00 -5.2890E-15  5.9923E-03
  1.8500E+00 -1.7947E-14  5.7073E-03
  1.9000E+00 -8.1124E-14  5.3945E-03
  1.9500E+00 -7.4253E-14  5.1787E-03
  2.0000E+00  1.7588E-13  4.8715E-03
  2.0500E+00 -9.5458E-14  4.6655E-03
  2.1000E+00  2.6602E-13  4.4174E-03
  2.1500E+00 -2.8500E-13  4.2574E-03
  2.2000E+00 -1.8346E-13  4.0580E-03
  2.2500E+00 -1.0972E-13  3.8826E-03
  2.3000E+00 -1.0323E-13  3.6978E-03
  2.3500E+00 -1.0558E-14  3.5126E-03
  2.4000E+00 -6.4793E-14  3.3447E-03
  2.4500E+00  5.5977E-14  3.1570E-03
  2.5000E+00  1.3675E-13  3.0233E-03
  2.5500E+00  9.8612E-14  2.8494E-03
  2.6000E+00 -3.3430E-14  2.6997E-03
  2.6500E+00 -7.6130E-14  2.5212E-03
  2.7000E+00 -1.2453E-13  2.3723E-03
  2.7500E+00  9.4518E-14  2.2354E-03
  2.8000E+00 -4.9788E-14  2.0952E-03
  2.8500E+00 -1.3540E-13  1.9635E-03
  2.9000E+00  8.6434E-14  1.8526E-03
  2.9500E+00  5.1629E-14  1.7335E-03
  3.0000E+00 -2.4586E-14  1.6371E-03
  3.0500E+00  1.0273E-13  1.5321E-03
  3.1000E+00 -1.7067E-13  1.4610E-03
  3.1500E+00  7.8398E-14  1.4547E-03
