# CREATED BY GENE DIAGNOSTICS TOOL on Thu Jan  3 15:03:16 2019
# diag: fluxspectra, run(s): act, time window: 0-2000(113 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt2/
# normalization: L_T,ions
#
# Q*dVdx =   6.8055E+01 MW
# G*dVdx =  -1.1569E-10 MW/keV
#  kx         G_es,p      Q_es,p    
  5.4490E-01 -2.5455E-13  1.6329E-02
  5.5675E-01  5.6078E-13  1.5915E-02
  5.6859E-01 -6.6725E-13  1.5449E-02
  5.8044E-01 -8.5079E-14  1.5283E-02
  5.9229E-01 -7.4368E-13  7.6278E-03


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02  3.4409E-14  6.1046E-03
  1.0000E-01  1.9930E-13  2.5565E-02
  1.5000E-01 -1.3213E-13  5.2273E-02
  2.0000E-01  5.6073E-13  8.2416E-02
  2.5000E-01  1.5272E-13  1.0903E-01
  3.0000E-01  1.4278E-12  1.3533E-01
  3.5000E-01  1.0549E-12  1.4237E-01
  4.0000E-01  3.4267E-13  1.2873E-01
  4.5000E-01  1.3712E-12  1.1504E-01
  5.0000E-01  3.5838E-13  9.7301E-02
  5.5000E-01 -8.7810E-13  8.5259E-02
  6.0000E-01 -2.8985E-12  7.2622E-02
  6.5000E-01  2.6192E-12  6.1906E-02
  7.0000E-01 -1.9900E-12  5.3425E-02
  7.5000E-01  3.1197E-12  4.4685E-02
  8.0000E-01 -1.9220E-12  3.7650E-02
  8.5000E-01 -1.6943E-12  3.1323E-02
  9.0000E-01 -5.2747E-13  2.5241E-02
  9.5000E-01 -1.4627E-12  2.0810E-02
  1.0000E+00  3.3743E-13  1.7473E-02
  1.0500E+00  8.6580E-13  1.5307E-02
  1.1000E+00 -1.4163E-12  1.3104E-02
  1.1500E+00 -1.1180E-12  1.1261E-02
  1.2000E+00 -1.4957E-12  9.9512E-03
  1.2500E+00 -3.9355E-13  8.9732E-03
  1.3000E+00 -2.3602E-13  7.9555E-03
  1.3500E+00  4.2455E-13  7.3467E-03
  1.4000E+00 -2.4283E-13  6.6141E-03
  1.4500E+00 -5.0085E-13  6.1101E-03
  1.5000E+00 -3.0932E-13  5.6188E-03
  1.5500E+00 -5.6091E-13  5.3409E-03
  1.6000E+00 -3.7479E-13  5.0211E-03
  1.6500E+00 -2.9786E-13  4.8590E-03
  1.7000E+00 -6.2679E-14  4.5936E-03
  1.7500E+00  2.3012E-13  4.4044E-03
  1.8000E+00 -6.9477E-14  4.2545E-03
  1.8500E+00  1.1190E-13  4.1452E-03
  1.9000E+00  7.6337E-14  4.0692E-03
  1.9500E+00 -7.0090E-14  3.9854E-03
  2.0000E+00 -2.0480E-13  3.9023E-03
  2.0500E+00 -2.4276E-13  3.8235E-03
  2.1000E+00 -5.5410E-13  3.7845E-03
  2.1500E+00  2.5103E-13  3.7337E-03
  2.2000E+00 -3.3612E-14  3.6632E-03
  2.2500E+00  7.3123E-14  3.5551E-03
  2.3000E+00  2.0701E-14  3.4949E-03
  2.3500E+00 -1.9238E-13  3.4036E-03
  2.4000E+00  3.2658E-13  3.3622E-03
  2.4500E+00 -6.9925E-14  3.2855E-03
  2.5000E+00  1.9450E-14  3.1963E-03
  2.5500E+00  9.4166E-14  3.0796E-03
  2.6000E+00 -1.6133E-13  2.9387E-03
  2.6500E+00  1.5844E-13  2.8928E-03
  2.7000E+00 -2.4355E-13  2.8033E-03
  2.7500E+00 -1.1460E-13  2.6600E-03
  2.8000E+00  3.6620E-13  2.5616E-03
  2.8500E+00 -1.4755E-13  2.4272E-03
  2.9000E+00  1.1403E-13  2.3737E-03
  2.9500E+00 -3.9797E-13  2.2367E-03
  3.0000E+00  4.1054E-13  2.1344E-03
  3.0500E+00  4.2661E-14  2.0727E-03
  3.1000E+00  1.8520E-13  1.9796E-03
  3.1500E+00 -2.0231E-14  1.9164E-03
