# CREATED BY GENE DIAGNOSTICS TOOL on Wed Mar  6 17:53:55 2019
# diag: fluxspectra, run(s): act, time window: 0-258.15108(57 steps), species: ions
# original data path: /marconi_work/FUA23_ESTRELLA/IFERC/W7Xhiotas05/ITGa_NL/omt1d/
# normalization: L_ref=1.65m
#
# Q*A =   2.1491E-01 MW
# G*A =   2.7405E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  2.7000E+00 -8.1172E-15  4.2924E-05
  2.7500E+00 -3.5549E-15  4.1982E-05
  2.8000E+00 -8.6181E-15  3.4250E-05
  2.8500E+00 -2.2079E-15  3.2831E-05
  2.9000E+00 -1.7090E-15  2.6180E-05
  2.9500E+00 -3.0097E-15  2.6899E-05
  3.0000E+00  8.2374E-15  2.5866E-05
  3.0500E+00 -2.0041E-15  2.4947E-05
  3.1000E+00 -5.5463E-15  2.2761E-05
  3.1500E+00 -7.3483E-16  2.1974E-05
