# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 18 21:50:31 2019
# diag: fluxspectra, run(s): 1-act, time window: 0-1604.8523(505 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds09/ITGa/omt1/
# normalization: L_ref=1.65m
#
# Q*dVdx =   2.3508E-01 MW
# G*dVdx =  -1.3928E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  1.2500E+00  8.0159E-14  7.6047E-04
  1.3000E+00 -6.3431E-14  6.3043E-04
  1.3500E+00  6.6158E-15  5.3276E-04
  1.4000E+00  9.3627E-15  4.4629E-04
  1.4500E+00  1.1407E-14  3.6810E-04
  1.5000E+00 -8.2463E-15  3.2055E-04
  1.5500E+00 -2.6620E-14  2.8031E-04
  1.6000E+00 -1.6711E-14  2.3934E-04
  1.6500E+00  1.2395E-14  2.0500E-04
  1.7000E+00  4.6245E-16  1.8047E-04
  1.7500E+00  5.9906E-15  1.6598E-04
  1.8000E+00 -3.6883E-15  1.4616E-04
  1.8500E+00  2.5089E-15  1.3498E-04
  1.9000E+00  2.2841E-16  1.1185E-04
  1.9500E+00  3.5715E-14  1.0591E-04
  2.0000E+00  2.2285E-14  9.3117E-05
  2.0500E+00  2.4304E-14  8.5621E-05
  2.1000E+00 -4.3770E-15  7.5537E-05
  2.1500E+00 -5.0633E-15  6.6613E-05
  2.2000E+00 -2.8786E-15  5.9011E-05
  2.2500E+00 -1.1487E-15  5.3850E-05
  2.3000E+00 -1.9561E-15  4.7563E-05
  2.3500E+00  4.5403E-15  4.2089E-05
  2.4000E+00 -2.6755E-15  3.7934E-05
  2.4500E+00 -4.8890E-15  3.3135E-05
  2.5000E+00  7.8242E-16  2.9694E-05
  2.5500E+00 -4.4955E-15  2.6378E-05
  2.6000E+00 -5.3434E-15  2.3853E-05
  2.6500E+00 -6.7486E-15  2.0352E-05
  2.7000E+00  2.2480E-15  1.7373E-05
  2.7500E+00  5.3672E-16  1.6076E-05
  2.8000E+00 -4.5931E-16  1.4216E-05
  2.8500E+00 -4.1118E-16  1.2278E-05
  2.9000E+00  3.4582E-16  1.0667E-05
  2.9500E+00  2.4905E-15  9.7992E-06
  3.0000E+00 -2.2941E-15  8.2531E-06
  3.0500E+00 -5.7111E-17  7.5777E-06
  3.1000E+00 -1.7455E-15  6.4950E-06
  3.1500E+00  1.4183E-15  5.7747E-06
  3.2000E+00  2.3156E-16  5.1679E-06
  3.2500E+00  1.1773E-16  4.6569E-06
  3.3000E+00 -2.7156E-16  4.1209E-06
  3.3500E+00  1.1722E-15  3.6873E-06
  3.4000E+00 -9.5131E-16  3.3175E-06
  3.4500E+00 -5.3525E-16  2.9764E-06
  3.5000E+00  5.5419E-16  2.5675E-06
  3.5500E+00 -1.1781E-15  2.3220E-06
  3.6000E+00  6.3786E-16  2.1242E-06
  3.6500E+00 -3.9420E-17  1.9867E-06
  3.7000E+00 -2.2319E-17  1.7651E-06
  3.7500E+00  1.1100E-15  1.6257E-06
  3.8000E+00  3.9633E-16  1.4495E-06
  3.8500E+00  6.0134E-17  1.3105E-06
  3.9000E+00  1.7208E-16  1.2431E-06
  3.9500E+00 -2.7857E-16  1.1037E-06
  4.0000E+00  1.2864E-16  1.0187E-06
  4.0500E+00 -3.3357E-16  9.4994E-07
  4.1000E+00 -3.9540E-17  8.7497E-07
  4.1500E+00 -2.0173E-16  8.2954E-07
  4.2000E+00  2.4503E-16  7.5310E-07
  4.2500E+00 -2.3080E-16  7.1380E-07
  4.3000E+00  8.5264E-17  6.3808E-07
  4.3500E+00 -2.2191E-16  5.8916E-07
  4.4000E+00 -1.2440E-16  5.7642E-07
  4.4500E+00 -5.8277E-17  5.2047E-07
  4.5000E+00  5.4455E-17  4.9067E-07
  4.5500E+00  1.5175E-16  4.5434E-07
  4.6000E+00 -6.1105E-17  4.0951E-07
  4.6500E+00  4.4822E-17  3.7388E-07
  4.7000E+00  1.1029E-16  3.4984E-07
  4.7500E+00 -7.1067E-17  3.1967E-07
